date,home_team,away_team,elo_diff,form_diff,h2h_home_rate,neutral_venue,result
2023-09-11,Iceland,Bosnia and Herzegovina,-40.81491347514998,-0.6,0.0,0,H
2023-09-11,Latvia,Wales,-53.67090666624267,-1.0,0.0,0,A
2023-09-11,Armenia,Croatia,-158.0654752447242,-0.6000000000000001,0.5,0,A
2023-09-11,Guinea-Bissau,Sierra Leone,20.265033623553336,0.5999999999999999,0.5,0,H
2023-09-11,Kuwait,Kyrgyzstan,46.63994259580454,2.0,0.5,1,A
2023-09-11,Hong Kong,Brunei,-1.2342632352649616,0.4,0.5,0,H
2023-09-11,Cambodia,Macau,-26.62376963050633,0.8,0.5,0,H
2023-09-11,Cayman Islands,Aruba,-19.35342963434755,-0.20000000000000007,0.0,0,A
2023-09-11,Saint Martin,Bonaire,-5.269142039540839,0.0,0.5,1,H
2023-09-11,Nicaragua,Barbados,91.10287417029895,-0.19999999999999996,0.5,0,H
2023-09-11,Dominican Republic,Montserrat,-22.11021649240547,-0.3999999999999999,0.5,0,H
2023-09-11,Myanmar,Nepal,-84.83882320465909,0.19999999999999996,0.5,0,H
2023-09-12,United Arab Emirates,Costa Rica,-27.87159565962338,-0.3999999999999999,0.5,1,H
2023-09-12,South Korea,Saudi Arabia,70.49620269703655,0.6,0.5,1,H
2023-09-12,Mexico,Uzbekistan,55.21723914443055,0.19999999999999996,0.5,1,D
2023-09-12,Morocco,Burkina Faso,71.35254348840886,-0.6000000000000001,1.0,1,H
2023-09-12,Philippines,Afghanistan,-29.231303266914665,0.20000000000000007,0.5,0,H
2023-09-12,Senegal,Algeria,-18.849751637396366,0.0,0.5,0,A
2023-09-12,Singapore,Taiwan,10.506948427911084,-0.40000000000000013,0.5,0,H
2023-09-12,South Africa,DR Congo,68.21916407860817,-1.0,0.5,0,H
2023-09-12,United States,Oman,66.57144133664974,0.20000000000000018,0.5,0,H
2023-09-12,Kenya,South Sudan,78.57957336906338,1.2000000000000002,1.0,0,A
2023-09-12,Norway,Georgia,33.96796636849126,0.0,0.5,0,H
2023-09-12,Spain,Cyprus,245.68228421868548,1.8,0.5,0,H
2023-09-12,Italy,Ukraine,63.691061280108215,-0.20000000000000018,0.5,0,H
2023-09-12,Malta,North Macedonia,-49.40055932769815,-0.19999999999999996,0.0,0,A
2023-09-12,Belgium,Estonia,176.99897072552835,2.4,1.0,0,H
2023-09-12,Sweden,Austria,7.990877187606657,-0.40000000000000013,0.0,0,A
2023-09-12,Switzerland,Andorra,179.41985337613073,1.8000000000000003,1.0,0,H
2023-09-12,Israel,Belarus,81.1796438192257,0.8,1.0,0,H
2023-09-12,Romania,Kosovo,41.2217202560505,1.0,0.5,0,H
2023-09-12,Cameroon,Burundi,54.89208807212799,0.3999999999999999,1.0,0,H
2023-09-12,Japan,Turkey,66.00294673228677,0.0,0.5,1,H
2023-09-12,Scotland,England,-59.1722974692068,0.3999999999999999,0.5,0,A
2023-09-12,Ghana,Liberia,103.7666065446565,1.2000000000000002,0.5,0,H
2023-09-12,Honduras,Grenada,-0.8062712319965613,0.0,1.0,0,H
2023-09-12,Saint Vincent and the Grenadines,Bermuda,-22.955596550160635,1.2,0.5,0,H
2023-09-12,French Guiana,Belize,109.94777993209095,1.0,1.0,0,A
2023-09-12,Guyana,Bahamas,45.16026023288828,0.8,1.0,0,H
2023-09-12,Puerto Rico,Antigua and Barbuda,57.565164883457555,1.4,0.5,1,H
2023-09-12,Turks and Caicos Islands,Dominica,-20.50432344051319,0.8,0.5,0,A
2023-09-12,Bolivia,Argentina,-291.1629787141169,-2.2,0.0,0,A
2023-09-12,Ecuador,Uruguay,-40.02875559023573,-0.8,0.5,0,H
2023-09-12,Jamaica,Haiti,-46.26944835319682,1.4,0.5,0,D
2023-09-12,Venezuela,Paraguay,6.50079380668717,1.2,0.0,0,H
2023-09-12,Chile,Colombia,-113.67735526142951,-0.6000000000000001,0.0,0,D
2023-09-12,Azerbaijan,Jordan,-138.3168035438357,-0.3999999999999999,0.5,0,H
2023-09-12,Bahrain,Turkmenistan,90.5403617562149,0.6000000000000001,1.0,1,D
2023-09-12,Iran,Angola,121.44107760285897,1.4,0.5,0,H
2023-09-12,China,Syria,91.38662561939714,0.8,1.0,0,A
2023-09-12,Egypt,Tunisia,16.92655543944352,1.0,0.0,0,A
2023-09-12,Germany,France,-105.96327202494876,-2.8,0.0,0,H
2023-09-12,Qatar,Russia,-38.029697101699185,-1.0,0.5,0,D
2023-09-12,Peru,Brazil,-124.72218159284216,-0.3999999999999999,0.0,0,A
2023-09-12,Cuba,Suriname,-12.81827610951973,-0.8,0.5,0,H
2023-10-08,New Caledonia,Vanuatu,-26.52001819637985,-0.15000000000000002,0.5,0,H
2023-10-08,Papua New Guinea,Solomon Islands,-14.352334958623487,0.0,0.0,1,A
2023-10-10,China,Vietnam,-71.3643594237426,-0.6000000000000001,0.5,0,H
2023-10-11,Wales,Gibraltar,152.22085698643878,1.4,0.5,0,H
2023-10-11,Solomon Islands,Vanuatu,63.87978092222306,1.4,1.0,1,H
2023-10-11,New Caledonia,Papua New Guinea,-35.34952436518461,-0.19999999999999996,0.0,0,H
2023-10-12,Singapore,Guam,43.55585558292705,1.6,0.5,0,H
2023-10-12,Yemen,Sri Lanka,-6.093917225588484,-0.8,0.5,1,H
2023-10-12,Algeria,Cape Verde,98.3164675588016,0.6000000000000001,0.5,0,H
2023-10-12,Bahrain,Kyrgyzstan,58.56123036492818,0.0,1.0,0,H
2023-10-12,Egypt,Zambia,71.18459017219789,-0.20000000000000018,0.5,1,H
2023-10-12,Georgia,Thailand,-56.45176344550032,-0.8,0.5,0,H
2023-10-12,Montenegro,Lebanon,16.971259040440827,-1.0,0.5,0,H
2023-10-12,Russia,Cameroon,-15.052395260744333,-0.20000000000000018,0.5,0,H
2023-10-12,Cyprus,Norway,-182.74145422166202,-1.8,0.0,0,A
2023-10-12,Spain,Scotland,52.74900626452768,-0.3999999999999999,0.0,0,H
2023-10-12,Latvia,Armenia,-18.593100168689034,-1.6,0.0,0,H
2023-10-12,Croatia,Turkey,78.25643705330708,1.2000000000000002,1.0,0,A
2023-10-12,Faroe Islands,Poland,-125.82538064933988,-1.8,0.0,0,A
2023-10-12,Albania,Czech Republic,-27.25106290589588,0.19999999999999996,0.0,0,H
2023-10-12,Andorra,Kosovo,-65.03279753081597,-0.19999999999999996,0.5,0,A
2023-10-12,Belarus,Romania,-89.08727214785813,-1.0,0.0,1,D
2023-10-12,Sweden,Moldova,130.03166413307872,0.19999999999999996,1.0,0,H
2023-10-12,Nepal,Laos,24.67160399728573,0.0,1.0,0,D
2023-10-12,Brazil,Venezuela,177.3130691097624,-0.19999999999999996,1.0,0,D
2023-10-12,Maldives,Bangladesh,26.231145276088455,-0.40000000000000013,0.5,0,D
2023-10-12,Suriname,Haiti,-52.323775672494094,0.0,0.5,0,D
2023-10-12,Grenada,Jamaica,-74.72458263633916,-1.0,0.5,0,A
2023-10-12,Cuba,Honduras,54.701533986573395,-0.8,0.5,1,D
2023-10-12,Myanmar,Macau,-61.80842828970185,1.6,1.0,0,H
2023-10-12,Saint Lucia,Guadeloupe,14.644051987763532,0.3999999999999999,0.5,0,H
2023-10-12,Bonaire,Anguilla,56.23865855832264,0.7999999999999999,0.5,0,H
2023-10-12,Dominica,British Virgin Islands,37.82800568005132,0.0,0.5,1,D
2023-10-12,Colombia,Uruguay,8.612920352835545,0.20000000000000018,0.0,0,D
2023-10-12,Sint Maarten,Saint Kitts and Nevis,8.178786417099445,1.2,0.5,1,A
2023-10-12,Argentina,Paraguay,242.44554736216924,2.2,1.0,0,H
2023-10-12,Chile,Peru,-41.4154190257143,0.6000000000000001,0.5,0,H
2023-10-12,Afghanistan,Mongolia,-3.6474590565371727,-0.20000000000000007,0.5,1,H
2023-10-12,Cambodia,Pakistan,26.997842783934857,1.4,0.5,0,D
2023-10-12,Taiwan,Timor-Leste,28.840650205200973,1.0,0.5,0,H
2023-10-12,Hong Kong,Bhutan,-17.28859859534532,0.0,0.5,0,H
2023-10-12,Indonesia,Brunei,134.85273237146134,1.6,1.0,0,H
2023-10-12,Bolivia,Ecuador,-160.22039431715166,-2.1999999999999997,0.0,0,A
2023-10-13,Nigeria,Saudi Arabia,37.21863031483076,1.8,0.5,1,D
2023-10-13,South Africa,Eswatini,102.33921961723331,0.8,1.0,0,D
2023-10-13,Vietnam,Uzbekistan,-1.413981790506341,0.40000000000000013,0.5,1,A
2023-10-13,Republic of Ireland,Greece,-53.908399389575834,-0.7999999999999999,0.0,0,A
2023-10-13,Estonia,Azerbaijan,6.123609268847986,-0.6000000000000001,0.5,0,A
2023-10-13,Liechtenstein,Bosnia and Herzegovina,-149.52045376459137,-0.6,0.0,0,A
2023-10-13,Iceland,Luxembourg,-33.266276101151334,-0.6000000000000001,0.0,0,D
2023-10-13,Portugal,Slovakia,147.71541526296255,0.6000000000000001,1.0,0,H
2023-10-13,Angola,Mozambique,49.16262511418154,-1.0,1.0,1,D
2023-10-13,Mali,Uganda,139.04316683078264,0.8,1.0,0,H
2023-10-13,Austria,Belgium,-70.09282328497738,-0.3999999999999999,0.5,0,A
2023-10-13,South Korea,Tunisia,-49.9898391341294,-1.0,0.5,0,H
2023-10-13,Netherlands,France,-16.072288305597567,-0.5999999999999999,0.0,0,A
2023-10-13,Iraq,Qatar,37.14748221769605,0.0,0.5,1,D
2023-10-13,Curaçao,Panama,-120.97195643345071,-1.2000000000000002,0.0,0,A
2023-10-13,Martinique,El Salvador,62.264258856321476,0.7999999999999999,1.0,0,H
2023-10-13,Montserrat,Nicaragua,-22.265463020234165,0.19999999999999996,0.5,1,A
2023-10-13,Barbados,Dominican Republic,-82.87092029585028,-0.5999999999999999,0.5,0,A
2023-10-13,Saint Vincent and the Grenadines,French Guiana,-76.04081688043175,0.3999999999999999,0.5,0,A
2023-10-13,Trinidad and Tobago,Guatemala,-8.432260186322083,0.19999999999999996,1.0,0,H
2023-10-13,Belize,Bermuda,-9.417085960342774,0.39999999999999997,0.5,0,A
2023-10-13,DR Congo,New Zealand,-14.146784690719642,1.2,0.5,1,D
2023-10-13,England,Australia,84.93596323355291,1.8,0.5,0,H
2023-10-13,Equatorial Guinea,Burkina Faso,-6.304239303855866,1.2000000000000002,0.5,0,D
2023-10-13,Guinea,Guinea-Bissau,-9.244147224149629,-0.6000000000000001,0.5,1,H
2023-10-13,Japan,Canada,41.85713740071856,1.2,0.0,0,H
2023-10-14,Italy,Malta,179.79552245773903,0.8,1.0,0,H
2023-10-14,New Caledonia,Solomon Islands,-66.04403103329855,-0.19999999999999996,0.0,0,A
2023-10-14,Papua New Guinea,Vanuatu,27.52105203641895,0.20000000000000007,1.0,1,A
2023-10-14,Denmark,Kazakhstan,127.09987571025431,-0.3999999999999999,0.0,0,H
2023-10-14,Slovenia,Finland,73.3012030954817,-0.3999999999999999,0.0,0,H
2023-10-14,Northern Ireland,San Marino,114.64049329814975,0.0,1.0,0,H
2023-10-14,Hungary,Serbia,-5.135942101128421,0.20000000000000018,0.6666666666666666,0,H
2023-10-14,Bulgaria,Lithuania,58.16119673883327,-0.19999999999999996,0.5,0,A
2023-10-14,Ukraine,North Macedonia,33.15444374475783,0.20000000000000018,1.0,1,H
2023-10-14,Mexico,Ghana,74.11408446865221,0.0,0.5,1,H
2023-10-14,Sierra Leone,Benin,-11.190116960337264,0.20000000000000007,1.0,1,D
2023-10-14,Niger,Somalia,-50.09247486295817,0.0,0.5,1,H
2023-10-14,Mauritania,Madagascar,55.893089753049935,-0.20000000000000018,0.5,1,H
2023-10-14,Liberia,Libya,-31.87243366463599,-0.4,1.0,1,A
2023-10-14,Ivory Coast,Morocco,-63.505310482264576,0.19999999999999996,0.5,0,D
2023-10-14,Aruba,United States Virgin Islands,45.48675937276607,1.2,0.5,0,H
2023-10-14,Bahamas,Antigua and Barbuda,-48.48831972391963,-0.39999999999999997,0.5,0,A
2023-10-14,Puerto Rico,Guyana,60.19459165940452,0.6000000000000001,1.0,0,A
2023-10-14,United States,Germany,74.3519431495447,1.4000000000000001,0.5,0,A
2023-10-15,Norway,Spain,-74.07962703430394,-0.20000000000000018,0.0,0,A
2023-10-15,Switzerland,Belarus,152.6065484721421,1.2000000000000002,1.0,0,D
2023-10-15,Romania,Andorra,129.5330587808744,1.2,1.0,0,H
2023-10-15,Czech Republic,Faroe Islands,128.56775290936866,1.6,1.0,0,H
2023-10-15,Turkey,Latvia,111.56339276073481,1.4,1.0,0,H
2023-10-15,Wales,Croatia,-99.43953712279904,-0.6000000000000001,0.5,0,H
2023-10-15,Georgia,Cyprus,147.51033620250405,1.2,1.0,0,H
2023-10-15,Poland,Moldova,124.02503262107848,0.40000000000000013,0.0,0,D
2023-10-15,Kyrgyzstan,Philippines,23.18229802969904,-0.7999999999999999,0.5,1,A
2023-10-15,Saint Kitts and Nevis,Sint Maarten,12.291935427652106,0.0,1.0,0,A
2023-10-15,Guadeloupe,Saint Lucia,-33.80157143239899,-0.5999999999999999,0.0,0,H
2023-10-15,Suriname,Grenada,75.39893668769832,0.19999999999999996,0.5,0,H
2023-10-15,Haiti,Jamaica,34.24506996070113,-1.4,0.5,1,A
2023-10-15,Honduras,Cuba,-51.57842377231054,0.6000000000000001,0.5,0,H
2023-10-15,Sudan,Tanzania,-61.63978891198303,-0.7999999999999999,0.5,1,D
2023-10-16,Bosnia and Herzegovina,Portugal,-193.25796319615347,-1.8,0.0,0,A
2023-10-16,Iceland,Liechtenstein,137.9426771618971,0.8,1.0,0,H
2023-10-16,Belgium,Sweden,84.14848815881942,0.8,1.0,0,D
2023-10-16,Azerbaijan,Austria,-105.4537878163726,-0.20000000000000018,0.0,0,A
2023-10-16,Greece,Netherlands,-86.09598904474296,0.6000000000000001,0.0,0,A
2023-10-16,Gibraltar,Republic of Ireland,-123.39836239513488,-0.6,0.0,1,A
2023-10-16,Senegal,Cameroon,51.898615562766736,0.6000000000000001,0.5,1,H
2023-10-16,Mozambique,Nigeria,-68.50200510089849,-0.3999999999999999,0.5,1,A
2023-10-16,Luxembourg,Slovakia,-25.67618502450091,0.19999999999999996,0.5,0,A
2023-10-16,Kenya,Russia,-59.642373192281184,-0.6000000000000001,0.5,1,D
2023-10-16,Botswana,Eswatini,-22.759204808218556,0.3999999999999999,1.0,0,H
2023-10-16,Algeria,Egypt,26.191929718769416,-0.19999999999999973,0.5,1,D
2023-10-16,Turks and Caicos Islands,British Virgin Islands,-2.5818580093446144,0.8,0.0,0,D
2023-10-16,Saint Martin,Anguilla,79.66812125714046,1.8,1.0,1,H
2023-10-16,French Guiana,Saint Vincent and the Grenadines,91.73213369989094,0.20000000000000018,1.0,1,H
2023-10-16,Nicaragua,Montserrat,40.985511673403835,1.0,1.0,0,H
2023-10-16,Dominican Republic,Barbados,98.18894166916334,1.2000000000000002,1.0,0,H
2023-10-16,China,Uzbekistan,-58.68639605913995,0.6000000000000001,0.5,0,A
2023-10-17,Mexico,Germany,27.07210530460884,1.0000000000000002,0.5,1,D
2023-10-17,Mali,Saudi Arabia,111.14271224727099,2.1999999999999997,0.5,1,H
2023-10-17,Libya,Niger,35.67930512351586,0.20000000000000007,1.0,1,D
2023-10-17,South Korea,Vietnam,38.04268031344259,-0.19999999999999996,0.5,0,H
2023-10-17,Estonia,Thailand,-124.53811388120266,-1.4000000000000001,0.5,0,D
2023-10-17,Guinea,Gabon,6.076931504448794,0.19999999999999996,0.5,1,D
2023-10-17,France,Scotland,93.81902216830804,0.5999999999999999,0.5,0,H
2023-10-17,Somalia,Sierra Leone,-9.27595077861406,-1.0,0.5,1,A
2023-10-17,Cape Verde,Comoros,95.46017964617863,0.7999999999999999,0.5,0,A
2023-10-17,Ivory Coast,South Africa,-8.639776804965095,0.8,0.5,0,D
2023-10-17,Sudan,Chad,-31.750454692909216,0.4,0.5,1,H
2023-10-17,Morocco,Liberia,233.3061148490906,1.0,1.0,0,H
2023-10-17,United Arab Emirates,Lebanon,61.311247196442764,0.20000000000000018,1.0,0,H
2023-10-17,United States,Ghana,112.97524909766162,0.0,0.5,0,H
2023-10-17,Zambia,Uganda,92.50268989339861,0.8,0.5,1,H
2023-10-17,England,Italy,48.19986637427451,0.6000000000000001,0.5,0,H
2023-10-17,Malta,Ukraine,-114.02128406406587,-1.4,0.0,0,A
2023-10-17,Serbia,Montenegro,99.74493998202206,-0.20000000000000018,1.0,0,H
2023-10-17,Lithuania,Hungary,-216.2774824558776,-1.2000000000000002,0.0,0,D
2023-10-17,Finland,Kazakhstan,15.116444120094684,0.0,1.0,0,A
2023-10-17,Northern Ireland,Slovenia,-146.35790288328576,-1.4,0.0,0,A
2023-10-17,San Marino,Denmark,-310.4622871996553,-2.6,0.0,0,A
2023-10-17,Burkina Faso,Mauritania,35.60308148926492,-1.4,0.5,1,H
2023-10-17,Syria,Kuwait,-74.39913898048417,-0.20000000000000018,0.5,1,A
2023-10-17,Benin,Madagascar,22.090104170165887,-0.8,0.6666666666666666,1,A
2023-10-17,North Macedonia,Armenia,42.28453751198958,-0.5999999999999999,0.6666666666666666,0,H
2023-10-17,Australia,New Zealand,43.08304383639302,-0.19999999999999996,1.0,1,H
2023-10-17,El Salvador,Martinique,-78.71792431739118,-0.7999999999999999,0.0,0,D
2023-10-17,Panama,Guatemala,32.07766902574281,1.0,0.5,0,H
2023-10-17,Curaçao,Trinidad and Tobago,-114.25202834440756,-1.4,0.0,0,H
2023-10-17,Bermuda,Belize,28.87512762783217,0.20000000000000007,1.0,0,D
2023-10-17,Antigua and Barbuda,Bahamas,65.71508922018847,0.39999999999999997,1.0,0,D
2023-10-17,Guyana,Puerto Rico,-36.76377149440259,0.40000000000000013,0.5,1,H
2023-10-17,Cayman Islands,United States Virgin Islands,15.944466898412884,0.2,0.5,0,H
2023-10-17,Venezuela,Chile,-4.54601573863556,0.3999999999999999,0.5,0,H
2023-10-17,Ecuador,Colombia,-20.40994944851832,0.19999999999999973,0.5,0,D
2023-10-17,Paraguay,Bolivia,56.741665262228935,0.6000000000000001,0.5,0,H
2023-10-17,Peru,Argentina,-191.99837612078863,-2.2,0.0,0,A
2023-10-17,Uruguay,Brazil,-75.55672772636376,0.0,0.0,0,H
2023-10-17,Bahrain,Philippines,87.73778654055013,-0.6000000000000001,0.5,0,H
2023-10-17,Bhutan,Hong Kong,-3.7057925326239456,-0.7999999999999999,0.0,0,H
2023-10-17,Angola,DR Congo,-9.137149981274206,-1.0,0.0,1,D
2023-10-17,Albania,Bulgaria,98.04691674501123,2.2,0.5,0,H
2023-10-17,Taiwan,Timor-Leste,47.184251743212144,1.0,1.0,0,H
2023-10-17,Pakistan,Cambodia,-25.446842534112193,-0.8,0.5,0,H
2023-10-17,Mongolia,Afghanistan,-16.562497851474745,-0.4,0.0,0,A
2023-10-17,Sri Lanka,Yemen,-14.25684087997297,-0.39999999999999997,0.0,0,D
2023-10-17,Laos,Nepal,-23.253774643237193,0.0,0.0,0,A
2023-10-17,Guam,Singapore,-61.0616318003249,-1.6,0.0,0,A
2023-10-17,Brunei,Indonesia,-147.45766526048078,-1.6,0.0,0,A
2023-10-17,Bangladesh,Maldives,-24.724021694044268,-0.19999999999999996,0.5,0,H
2023-10-17,Macau,Myanmar,38.28751435790241,-2.0,0.0,0,D
2023-10-23,United Arab Emirates,Kuwait,8.862360219603033,0.20000000000000018,0.0,0,H
2023-11-11,Guatemala,Jamaica,18.316886650122797,-1.0,0.0,1,D
2023-11-12,Kosovo,Israel,-58.21263515984492,-1.0,0.5,0,H
2023-11-15,Belgium,Serbia,41.19388133979078,1.2000000000000002,0.5,0,H
2023-11-15,Israel,Switzerland,-66.05601072022046,0.19999999999999996,0.0,1,D
2023-11-15,Equatorial Guinea,Namibia,55.63079626876265,1.6,0.5,0,A
2023-11-15,Ethiopia,Sierra Leone,5.091656037823668,-0.5999999999999999,0.5,1,D
2023-11-15,DR Congo,Mauritania,-2.3271002769013194,-0.3999999999999999,1.0,0,H
2023-11-15,Rwanda,Zimbabwe,24.1207546592359,-0.4,0.5,0,D
2023-11-16,Gabon,Kenya,-10.650919832099135,-0.5999999999999999,0.5,0,H
2023-11-16,Lebanon,Palestine,-73.40151529183004,0.0,0.5,1,D
2023-11-16,Yemen,Bahrain,-122.73456486290661,-1.2,0.5,1,A
2023-11-16,Australia,Bangladesh,120.55931050699496,-0.3999999999999999,0.5,0,H
2023-11-16,Egypt,Djibouti,178.6163347601489,0.8,0.5,0,H
2023-11-16,Sudan,Togo,-70.71636026428905,-0.6000000000000001,0.5,1,D
2023-11-16,Nigeria,Lesotho,97.1776915943376,1.8,1.0,0,D
2023-11-16,Cape Verde,Angola,26.859490206342798,-0.3999999999999999,0.5,0,D
2023-11-16,Burundi,Gambia,-40.681292415275266,-0.8,0.5,1,H
2023-11-16,Botswana,Mozambique,35.89582743799042,0.0,0.5,0,A
2023-11-16,Liechtenstein,Portugal,-365.8401786667275,-3.0,0.0,0,A
2023-11-16,Curaçao,El Salvador,48.8775326844559,0.4,0.5,0,D
2023-11-16,Norway,Faroe Islands,171.5425462838523,2.4,0.5,0,H
2023-11-16,Cyprus,Spain,-281.0669837922967,-2.6,0.0,0,A
2023-11-16,Georgia,Scotland,-36.57345292308014,0.0,0.0,0,D
2023-11-16,Estonia,Austria,-123.2988600088056,-1.8,0.0,0,A
2023-11-16,Azerbaijan,Sweden,-116.84752517349898,0.0,0.0,0,H
2023-11-16,Bulgaria,Hungary,-183.1553305385787,-2.0,0.0,0,D
2023-11-16,Montenegro,Lithuania,88.63875161556234,0.3999999999999999,0.5,0,H
2023-11-16,United Arab Emirates,Nepal,70.67429897386705,1.0,0.5,0,H
2023-11-16,Luxembourg,Bosnia and Herzegovina,3.577564832358803,0.19999999999999996,0.5,0,H
2023-11-16,Slovakia,Iceland,60.06970990220748,0.40000000000000013,1.0,0,H
2023-11-16,Algeria,Somalia,211.8417781499736,1.8,0.5,0,H
2023-11-16,Saudi Arabia,Pakistan,47.13228893935093,-0.6000000000000001,0.5,0,H
2023-11-16,Iran,Hong Kong,188.1039687809291,1.6,1.0,0,H
2023-11-16,Philippines,Vietnam,-84.65943212819593,0.19999999999999996,0.0,0,A
2023-11-16,Sint Maarten,Guadeloupe,-38.81784797434989,-1.2000000000000002,0.0,1,A
2023-11-16,Saint Kitts and Nevis,Saint Lucia,-59.09511055624148,-1.2000000000000002,0.0,0,D
2023-11-16,United States Virgin Islands,Aruba,-72.4245927279103,-1.6,0.0,0,A
2023-11-16,British Virgin Islands,Dominica,-35.733325015031596,0.0,0.5,0,A
2023-11-16,Tajikistan,Jordan,-45.736333954561815,-0.19999999999999996,0.5,0,D
2023-11-16,United States,Trinidad and Tobago,107.84624684819937,0.19999999999999996,1.0,0,H
2023-11-16,Bolivia,Peru,-118.53525473778177,-0.2,0.3333333333333333,0,H
2023-11-16,Venezuela,Ecuador,-70.51522108162885,0.0,0.5,0,D
2023-11-16,Colombia,Brazil,-55.88522507077391,0.40000000000000013,0.0,0,H
2023-11-16,Argentina,Uruguay,116.0691291185401,1.0,1.0,0,A
2023-11-16,Costa Rica,Panama,-62.14584181858231,-1.2000000000000002,0.16666666666666666,0,A
2023-11-16,Qatar,Afghanistan,39.943307489196286,-0.6000000000000001,0.5,0,H
2023-11-16,Chile,Paraguay,20.832966706146863,-0.3999999999999999,0.75,0,D
2023-11-16,Iraq,Indonesia,-24.632814241385177,-1.4,0.5,0,H
2023-11-16,Turkmenistan,Uzbekistan,-121.73689164021766,-0.9999999999999999,0.0,0,A
2023-11-16,Malaysia,Kyrgyzstan,99.413620388151,1.6,0.5,0,H
2023-11-16,Oman,Taiwan,88.07490999477318,0.0,0.5,0,H
2023-11-16,Kuwait,India,-22.363531721031222,0.5999999999999999,0.5,0,A
2023-11-16,Thailand,China,53.4649550281149,0.20000000000000018,0.5,0,A
2023-11-16,Syria,North Korea,-76.55026072668011,-0.19999999999999996,0.5,1,H
2023-11-16,Japan,Myanmar,235.9107233329728,0.7999999999999998,1.0,0,H
2023-11-16,South Korea,Singapore,82.20997562788511,0.20000000000000018,0.5,0,H
2023-11-17,Ghana,Madagascar,62.33389230994908,-0.6000000000000001,1.0,0,H
2023-11-17,Mali,Chad,159.9849046773627,2.1999999999999997,1.0,0,H
2023-11-17,Greece,New Zealand,25.100076900772137,0.19999999999999996,0.5,0,H
2023-11-17,England,Malta,253.9328182485724,2.0,1.0,0,H
2023-11-17,Italy,North Macedonia,110.10021836808073,0.6000000000000001,0.0,0,H
2023-11-17,Poland,Czech Republic,0.43030656912492304,-0.20000000000000018,0.0,0,D
2023-11-17,Finland,Northern Ireland,52.80008710282573,0.6,1.0,0,H
2023-11-17,Denmark,Slovenia,32.68188103036914,0.0,0.5,0,H
2023-11-17,Kazakhstan,San Marino,183.67228973058104,1.8,1.0,0,H
2023-11-17,Comoros,Central African Republic,34.038493564013834,-0.3999999999999999,0.5,0,H
2023-11-17,Solomon Islands,Samoa,51.125490209363534,1.0,0.5,0,H
2023-11-17,Moldova,Albania,-111.8491750690498,-1.0,0.0,0,D
2023-11-17,Papua New Guinea,Tuvalu,-20.509042636701224,-0.8,0.5,1,H
2023-11-17,Tunisia,São Tomé and Príncipe,200.1208412458584,1.2,0.5,0,H
2023-11-17,Guinea,Uganda,59.27624165803422,0.4,0.5,1,H
2023-11-17,Liberia,Malawi,-70.5646404283093,-1.6,0.5,0,A
2023-11-17,Montserrat,Dominican Republic,-32.25245912941455,-1.0,0.0,0,H
2023-11-17,Bermuda,Saint Vincent and the Grenadines,25.801004212076123,-0.3999999999999999,0.0,0,H
2023-11-17,Belize,French Guiana,-107.98673562210888,-0.8,0.5,0,H
2023-11-17,Honduras,Mexico,-164.73429366487517,-0.19999999999999996,0.0,0,H
2023-11-17,Barbados,Nicaragua,-139.06717345758534,-1.7999999999999998,0.0,0,A
2023-11-17,Eswatini,Libya,25.76967302804337,0.0,0.5,1,A
2023-11-17,Cameroon,Mauritius,81.58058639230626,-0.5999999999999999,0.5,0,H
2023-11-17,Zambia,Congo,100.48829717550711,1.2,1.0,0,H
2023-11-17,Ivory Coast,Seychelles,183.94340972109876,1.6,0.5,0,H
2023-11-17,Burkina Faso,Guinea-Bissau,77.22925726357266,-0.8,0.5,1,D
2023-11-18,Armenia,Wales,-90.00169475275061,-1.2,1.0,0,D
2023-11-18,New Caledonia,Tonga,-31.16188015118223,0.8,0.5,1,H
2023-11-18,Israel,Romania,-6.204813433557774,-0.19999999999999996,0.5,1,A
2023-11-18,Switzerland,Kosovo,99.07000332617554,0.0,0.5,0,D
2023-11-18,Belarus,Andorra,56.0300555824947,1.0,0.5,1,H
2023-11-18,Latvia,Croatia,-159.49820589422507,-0.7999999999999999,0.0,0,A
2023-11-18,Netherlands,Republic of Ireland,157.90681988262554,0.6000000000000001,1.0,0,H
2023-11-18,Fiji,Northern Mariana Islands,-8.798858510143418,-0.19999999999999996,0.5,1,H
